date,station_id,station_name,region_name,province_name,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ff_avg,temp_range,rain_3d,rain_7d,rain_change_1d,wind_change_1d,ddd_x_sin,ddd_x_cos,day_of_year_sin,day_of_year_cos,station_96855,missing_RR,missing_ff_x,missing_ff_avg,missing_RH_avg,anomaly_score,status
2019-06-09,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,30.2,25.3,83.0,0.0,6.3,3.0,1.0,9.2,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,0.3794528437245443,-0.925211078289358,1,0,0,0,0,0.1849148,NORMAL
2019-06-10,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,22.0,31.6,25.5,86.0,0.0,4.9,2.0,0.0,9.6,0.0,0.0,0.0,-1.0,-0.3420201433256686,-0.9396926207859084,0.3634816124829063,-0.9316013725767188,1,0,0,0,0,0.18658254,NORMAL
2019-06-11,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,23.0,33.0,26.3,79.0,0.0,7.4,2.0,1.0,10.0,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,0.3474028211842774,-0.9377159910299092,1,0,0,0,0,0.18938011,NORMAL
2019-06-12,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,32.0,25.3,81.0,0.0,6.6,2.0,1.0,11.0,0.0,0.0,0.0,0.0,-0.6427876096865393,-0.766044443118978,0.3312212278016865,-0.9435531242349544,1,0,0,0,0,0.18903954,NORMAL
2019-06-13,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,22.0,31.2,26.1,83.0,0.0,6.9,2.0,1.0,9.2,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,0.3149416207289519,-0.9491110448902284,1,0,0,0,0,0.18032452,NORMAL
2019-06-14,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,24.0,29.8,26.1,86.0,0.0,6.6,2.0,1.0,5.800000000000001,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,0.2985688173637202,-0.9543881083175908,1,0,0,0,0,0.18258634,NORMAL
2019-06-15,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,24.0,32.2,27.0,82.0,1.0,1.6,2.0,1.0,8.200000000000003,1.0000000000000568,1.0,1.0,0.0,-0.5000000000000001,-0.8660254037844386,0.2821076626819194,-0.9593827529490744,1,0,0,0,0,0.1849037,NORMAL
2019-06-16,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,23.0,32.0,25.9,78.0,0.0,4.6,2.0,0.0,9.0,1.0000000000000568,1.0,-1.0,0.0,-0.3420201433256686,-0.9396926207859084,0.2655630278040559,-0.9640935007889756,1,0,0,0,0,0.18544008,NORMAL
2019-06-17,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,32.2,24.4,79.0,0.0,9.1,2.0,0.0,12.200000000000005,1.0000000000000568,1.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.2489398085537665,-0.9685189578512204,1,1,0,0,0,0.1879516,NORMAL
2019-06-18,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,30.8,24.0,82.0,0.0,9.3,2.0,1.0,10.8,0.0,1.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.2322429240090701,-0.9726578145718654,1,0,0,0,0,0.18780202,NORMAL
2019-06-19,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,30.4,23.9,82.0,0.0,7.9,2.0,1.0,10.4,0.0,1.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,0.2154773150467301,-0.976508846196619,1,1,0,0,0,0.18933934,NORMAL
2019-06-20,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,30.2,23.0,80.0,0.0,8.5,2.0,1.0,11.2,0.0,1.0,0.0,0.0,-0.9396926207859084,-0.3420201433256685,0.1986479428801711,-0.9800709131432666,1,0,0,0,0,0.19631223,NORMAL
2019-06-21,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,30.0,22.6,84.0,0.0,9.2,2.0,1.0,11.0,0.0,1.0,0.0,0.0,-0.3420201433256686,0.9396926207859084,0.1817597875913753,-0.9833429613388902,1,0,0,0,0,0.19705032,NORMAL
2019-06-22,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,18.0,29.2,22.8,82.0,0.0,7.15,2.0,1.0,11.2,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,0.1648178466571979,-0.9863240225317866,1,0,0,0,0,0.19956848,NORMAL
2019-06-23,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,29.8,23.3,86.0,0.0,5.1,2.0,1.0,10.8,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,0.1478271334705304,-0.9890132145779884,1,0,0,0,0,0.19747639,NORMAL
2019-06-24,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,31.2,24.0,82.0,0.0,7.1,2.0,1.0,12.2,0.0,0.0,0.0,0.0,0.984807753012208,-0.1736481776669303,0.1307926758567592,-0.9914097417023038,1,0,0,0,0,0.19595982,NORMAL
2019-06-25,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,31.0,23.7,83.0,0.0,8.1,3.0,1.0,12.0,0.0,0.0,0.0,1.0,-0.984807753012208,-0.1736481776669303,0.1137195145859496,-0.9935128947338008,1,0,0,0,0,0.20109063,NORMAL
2019-06-26,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,31.0,23.8,85.0,0.0,7.3,3.0,1.0,12.0,0.0,0.0,0.0,0.0,-0.984807753012208,-0.1736481776669303,0.0966127018812031,-0.9953220513156602,1,0,0,0,0,0.20720157,NORMAL
2019-06-27,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,29.2,24.0,82.0,0.0,7.2,2.0,1.0,9.2,0.0,0.0,0.0,-1.0,-0.3420201433256686,-0.9396926207859084,0.0794772999236209,-0.9968366760893436,1,0,0,0,0,0.20396629,NORMAL
2019-06-28,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,30.4,23.3,79.0,0.0,3.3,2.0,1.0,11.4,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,0.062318379354325,-0.998056320853012,1,0,0,0,0,0.20168523,NORMAL
2019-06-29,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,32.0,23.5,76.0,0.0,9.4,2.0,1.0,13.0,0.0,0.0,0.0,0.0,-0.6427876096865393,-0.766044443118978,0.0451410177739719,-0.998980624694158,1,0,0,0,0,0.20387913,NORMAL
2019-06-30,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,29.8,23.4,78.0,0.0,9.4,2.0,1.0,10.8,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386,0.0279502982402103,-0.999609314096404,1,0,0,0,0,0.20326664,NORMAL
2019-07-01,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,18.0,29.6,22.8,80.0,0.0,8.4,2.0,1.0,11.6,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,0.0107513077635219,-0.9999422030204416,1,0,0,0,0,0.20538075,NORMAL
2019-07-02,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,30.2,23.6,82.0,0.0,8.8,2.0,1.0,11.2,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.0064508641981051,-0.9999791929590824,1,1,0,0,0,0.20689581,NORMAL
2019-07-03,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,31.4,25.3,83.0,0.0,8.2,2.0,1.0,12.4,0.0,0.0,0.0,0.0,0.984807753012208,-0.1736481776669303,-0.0236511272452315,-0.9997202729664084,1,0,0,0,0,0.21205838,NORMAL
2019-07-04,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,30.0,25.0,85.0,0.0,7.6,2.0,0.0,9.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386,-0.0408443915432961,-0.9991655196610107,1,1,0,0,0,0.21230797,NORMAL
2019-07-05,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,22.0,31.0,26.1,84.0,0.0,5.5,2.0,1.0,9.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.0580255693287803,-0.9983150972033183,1,0,0,0,0,0.21353765,NORMAL
2019-07-06,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,22.0,31.2,24.9,82.0,0.0,4.1,2.0,1.0,9.2,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,-0.0751895764147585,-0.9971692572470178,1,0,0,0,0,0.21322392,NORMAL
2019-07-07,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,31.0,25.0,82.0,0.0,8.5,2.0,1.0,10.0,0.0,0.0,0.0,0.0,-0.9396926207859084,-0.3420201433256685,-0.0923313336953912,-0.9957283388645872,1,0,0,0,0,0.21108656,NORMAL
2019-07-08,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,31.4,24.6,82.0,0.0,7.7,2.0,1.0,10.4,0.0,0.0,0.0,0.0,-0.984807753012208,-0.1736481776669303,-0.1094457686489155,-0.993992768446958,1,0,0,0,0,0.20658623,NORMAL
2019-07-09,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,31.6,23.8,77.0,0.0,7.5,4.0,1.0,11.6,0.0,0.0,0.0,2.0,-0.7660444431189779,-0.6427876096865395,-0.1265278168386831,-0.9919630595773395,1,1,0,0,0,0.22871193,NORMAL
2019-07-10,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,32.0,23.7,76.0,0.0,9.2,2.0,1.0,13.0,0.0,0.0,0.0,-2.0,-0.984807753012208,0.1736481776669299,-0.1435724234118113,-0.9896398128792412,1,0,0,0,0,0.24956416,NORMAL
2019-07-11,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,31.0,24.0,81.0,0.0,9.3,2.0,0.0,12.0,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,-0.1605745445949937,-0.9870237158387384,1,0,0,0,0,0.2519918,NORMAL
2019-07-12,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,30.2,23.7,84.0,0.0,7.0,2.0,1.0,11.2,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,-0.1775291491870349,-0.984115542601034,1,0,0,0,0,0.25161645,NORMAL
2019-07-13,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,18.5,31.4,23.9,78.0,0.0,5.6,2.0,1.0,12.9,0.0,0.0,0.0,0.0,-0.7660444431189779,-0.6427876096865395,-0.1944312200476619,-0.9809161537413774,1,0,0,0,0,0.25777295,NORMAL
2019-07-14,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,18.0,30.8,22.9,76.0,0.0,7.8,3.0,1.0,12.8,0.0,0.0,0.0,1.0,-0.6427876096865393,-0.766044443118978,-0.2112757555821793,-0.9774264960104057,1,0,0,0,0,0.26743677,NORMAL
2019-07-15,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,18.0,31.0,23.4,78.0,0.0,9.4,2.0,1.0,13.0,0.0,0.0,0.0,-1.0,-0.3420201433256686,-0.9396926207859084,-0.2280577712215198,-0.9736476020539838,1,0,0,0,0,0.27782342,NORMAL
2019-07-16,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,30.4,23.2,78.0,0.0,8.3,2.0,1.0,11.4,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,-0.2447723008972595,-0.9695805901076308,1,0,0,0,0,0.2902089,NORMAL
2019-07-17,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,30.4,23.6,78.0,0.0,7.7,2.0,1.0,11.4,0.0,0.0,0.0,0.0,0.766044443118978,-0.6427876096865394,-0.2614143985111562,-0.965226663665613,1,0,0,0,0,0.29284683,NORMAL
2019-07-18,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,30.0,24.4,82.0,0.0,8.2,2.0,1.0,10.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.2779791393987801,-0.9605871111248128,1,1,0,0,0,0.29309896,NORMAL
2019-07-19,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,30.2,24.5,85.0,0.0,8.2,2.0,1.0,9.2,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,-0.2944616217868012,-0.9556633054034704,1,0,0,0,0,0.29294527,NORMAL
2019-07-20,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,28.0,25.0,86.0,0.0,0.6,2.0,1.0,7.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.3108569682435036,-0.9504567035349152,1,0,0,0,0,0.29459482,NORMAL
2019-07-21,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,22.0,29.6,25.7,82.0,0.0,0.3,2.0,1.0,7.600000000000001,0.0,0.0,0.0,0.0,-0.9396926207859084,-0.3420201433256685,-0.3271603271220951,-0.9449688462364056,1,1,0,0,0,0.28862795,NORMAL
2019-07-22,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,30.2,24.5,82.0,0.0,4.2,2.0,1.0,9.2,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,-0.343366873996388,-0.939201357453208,1,0,0,0,0,0.2789635,NORMAL
2019-07-23,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,30.4,24.6,84.0,0.0,8.6,2.0,1.0,9.4,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,-0.3594718130884232,-0.9331559438780432,1,1,0,0,0,0.27572992,NORMAL
2019-07-24,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,30.4,25.3,81.0,0.0,8.2,2.0,1.0,9.4,0.0,0.0,0.0,0.0,-0.9396926207859084,-0.3420201433256685,-0.3754703786876202,-0.9268343944460494,1,0,0,0,0,0.27068463,NORMAL
2019-07-25,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,31.0,24.4,79.0,0.0,7.2,2.0,1.0,11.0,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,-0.3913578365610259,-0.9202385798054076,1,1,0,0,0,0.2609809,NORMAL
2019-07-26,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,30.4,24.9,81.0,0.0,8.6,2.0,1.0,10.4,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,-0.4071294853542516,-0.9133704517637858,1,0,0,0,0,0.25262877,NORMAL
2019-07-27,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,22.0,28.4,24.3,85.0,0.0,6.1,2.0,1.0,6.399999999999999,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.4227806579826773,-0.9062320427107696,1,0,0,0,0,0.2512037,NORMAL
2019-07-28,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,28.8,23.3,83.0,0.0,3.3,2.0,1.0,8.8,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,-0.4383067230125192,-0.898825465016444,1,0,0,0,0,0.24725212,NORMAL
2019-07-29,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,29.2,24.1,80.0,0.0,5.2,2.0,1.0,9.2,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,-0.4537030860313442,-0.8911529104063088,1,0,0,0,0,0.2423792,NORMAL
2019-07-30,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,30.2,25.0,80.0,0.0,6.5,2.0,1.0,9.2,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,-0.4689651910076318,-0.8832166493127127,1,0,0,0,0,0.23540635,NORMAL
2019-07-31,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,22.0,29.4,24.3,82.0,0.0,7.8,3.0,2.0,7.399999999999999,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.4840885216389758,-0.8750190302029955,1,0,0,0,0,0.23102444,NORMAL
2019-08-01,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,22.0,30.0,24.7,82.0,0.0,7.0,2.0,1.0,8.0,0.0,0.0,0.0,-1.0,1.0,6.123233995736766e-17,-0.4990686026885319,-0.8665624788845385,1,0,0,0,0,0.23059808,NORMAL
2019-08-02,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,31.0,25.4,80.0,0.0,6.7,2.0,1.0,10.0,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,-0.5139010013093103,-0.8578494977869301,1,1,0,0,0,0.22081661,NORMAL
2019-08-03,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,31.2,24.0,75.0,0.0,6.4,2.0,1.0,12.2,0.0,0.0,0.0,0.0,0.3420201433256689,-0.9396926207859084,-0.5285813283559292,-0.8488826652214553,1,0,0,0,0,0.22626378,NORMAL
2019-08-04,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,30.2,23.9,76.0,0.0,8.7,2.0,1.0,11.2,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.5431052396834317,-0.8396646346181327,1,0,0,0,0,0.23119447,NORMAL
2019-08-05,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,30.0,22.9,78.0,0.0,9.9,2.0,1.0,10.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.5574684374327892,-0.8301981337405212,1,0,0,0,0,0.23587689,NORMAL
2019-08-06,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,18.0,28.6,22.9,79.0,0.0,8.1,3.0,1.0,10.6,0.0,0.0,0.0,1.0,-0.3420201433256686,-0.9396926207859084,-0.5716666713027052,-0.8204859638785327,1,0,0,0,0,0.24734215,NORMAL
2019-08-07,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,29.6,23.2,81.0,0.0,9.6,3.0,1.0,10.6,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,-0.5856957398073508,-0.8105309990194823,1,0,0,0,0,0.25315988,NORMAL
2019-08-08,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,30.0,24.0,80.0,0.0,9.5,2.0,1.0,10.0,0.0,0.0,0.0,-1.0,1.0,6.123233995736766e-17,-0.5995514915196489,-0.8003361849976323,1,0,0,0,0,0.23753352,NORMAL
2019-08-09,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,31.0,24.8,78.0,0.0,5.3,2.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,-0.6132298262997502,-0.7899045386224707,1,0,0,0,0,0.2209272,NORMAL
2019-08-10,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,31.0,24.3,80.0,0.0,7.1,2.0,1.0,11.0,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,-0.6267266965083301,-0.7792391467859886,1,0,0,0,0,0.21988401,NORMAL
2019-08-11,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,30.4,23.9,79.0,0.0,9.1,3.0,1.0,11.4,0.0,0.0,0.0,1.0,-0.3420201433256686,-0.9396926207859084,-0.6400381082043503,-0.7683431655492202,1,0,0,0,0,0.2259164,NORMAL
2019-08-12,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,30.4,24.1,85.0,0.0,9.0,2.0,1.0,10.4,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,-1.0,-0.65316012232693,-0.7572198192083127,1,0,0,0,0,0.22394687,NORMAL
2019-08-13,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,30.8,25.5,85.0,0.0,7.6,2.0,1.0,9.8,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,-0.666088855860977,-0.7458723993404063,1,1,0,0,0,0.20802936,NORMAL
2019-08-14,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,31.3,24.8,85.0,0.0,8.3,2.0,1.0,10.3,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.6788204829862355,-0.734304263829602,1,0,0,0,0,0.19424656,NORMAL
2019-08-15,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,22.0,31.0,25.6,82.0,0.0,6.9,2.0,1.0,9.0,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,-0.6913512362094071,-0.722518835873311,1,0,0,0,0,0.1817582,NORMAL
2019-08-16,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,31.4,24.9,80.0,0.0,5.9,3.0,2.0,10.4,0.0,0.0,0.0,1.0,-0.3420201433256686,-0.9396926207859084,-0.7036774074790128,-0.7105196029692745,1,0,0,0,0,0.18069606,NORMAL
2019-08-17,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,31.2,24.8,75.0,0.0,9.7,2.0,1.0,10.2,0.0,0.0,0.0,-1.0,-0.3420201433256686,-0.9396926207859084,-0.7157953492826642,-0.6983101158835584,1,0,0,0,0,0.18072811,NORMAL
2019-08-18,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,31.8,24.7,72.0,0.0,9.1,2.0,1.0,12.8,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.7277014757264236,-0.6858939875998223,1,0,0,0,0,0.18660623,NORMAL
2019-08-19,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,31.0,24.1,77.0,0.0,10.2,3.0,2.0,11.0,0.0,0.0,0.0,1.0,0.984807753012208,-0.1736481776669303,-0.7393922635959241,-0.673274892250183,1,0,0,0,0,0.19528869,NORMAL
2019-08-20,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,31.2,25.6,72.0,0.0,9.9,2.0,1.0,11.2,0.0,0.0,0.0,-1.0,-0.3420201433256686,-0.9396926207859084,-0.7508642533989489,-0.6604565640279754,1,0,0,0,0,0.1994133,NORMAL
2019-08-21,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,31.0,24.7,80.0,0.0,10.5,2.0,1.0,11.0,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,-0.7621140503891487,-0.6474427960827475,1,0,0,0,0,0.20292127,NORMAL
2019-08-22,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,31.0,25.3,81.0,0.0,9.5,3.0,1.0,10.0,0.0,0.0,0.0,1.0,-0.7660444431189779,-0.6427876096865395,-0.7731383255706026,-0.6342374393978054,1,1,0,0,0,0.21212602,NORMAL
2019-08-23,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,31.2,24.5,78.0,0.0,7.2,3.0,1.0,11.2,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.7839338166829201,-0.620844401650647,1,0,0,0,0,0.21573468,NORMAL
2019-08-24,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,29.8,23.8,81.0,0.0,9.6,3.0,1.0,8.8,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,-0.7944973291665992,-0.6072676460566135,1,0,0,0,0,0.21719532,NORMAL
2019-08-25,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,28.6,24.1,85.0,0.0,4.5,3.0,2.0,7.600000000000001,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,-0.8048257371083452,-0.593511190196115,1,0,0,0,0,0.22669083,NORMAL
2019-08-26,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,22.0,28.2,24.9,84.0,0.0,1.9,2.0,0.0,6.199999999999999,0.0,0.0,0.0,-1.0,-0.3420201433256686,-0.9396926207859084,-0.8149159841660791,-0.5795791048257612,1,0,0,0,0,0.23818405,NORMAL
2019-08-27,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,22.0,31.0,25.6,78.0,0.0,0.5,2.0,1.0,9.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,-0.8247650844733614,-0.5654755126737576,1,0,0,0,0,0.24156512,NORMAL
2019-08-28,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,31.4,24.4,83.0,0.0,5.0,2.0,1.0,12.4,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.8343701235229537,-0.5512045872199277,1,1,0,0,0,0.23977888,NORMAL
2019-08-29,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,30.7,24.4,82.0,0.0,9.0,2.0,1.0,10.7,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,-0.8437282590292712,-0.5367705514607103,1,1,0,0,0,0.24609484,NORMAL
2019-08-30,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,32.2,24.7,77.0,0.0,7.8,3.0,1.0,12.200000000000005,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.8528367217694595,-0.522177676659508,1,0,0,0,0,0.24265562,NORMAL
2019-08-31,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,19.0,31.0,24.0,78.0,0.0,8.3,2.0,1.0,12.0,0.0,0.0,0.0,-1.0,-0.8660254037844384,-0.5000000000000004,-0.8616928164028521,-0.5074302810827518,1,0,0,0,0,0.24675038,NORMAL
2019-09-01,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,20.0,31.4,24.4,78.0,0.0,0.0,2.0,1.0,11.4,0.0,0.0,0.0,0.0,-0.9396926207859084,-0.3420201433256685,-0.8702939222685674,-0.4925327287220543,1,0,0,0,0,0.26110807,NORMAL
2019-09-02,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,30.2,25.4,76.0,0.0,8.7,2.0,1.0,9.2,0.0,0.0,0.0,0.0,-0.3420201433256686,-0.9396926207859084,-0.8786374941610001,-0.4774894280028391,1,1,0,0,0,0.25579077,NORMAL
2019-09-03,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,21.0,30.4,24.7,78.0,0.0,7.7,2.0,1.0,9.4,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.886721063082993,-0.4623048304798108,1,0,0,0,0,0.24953009,NORMAL
2019-09-04,96855,Stasiun Geofisika Sleman,Kab. Sleman,DI Yogyakarta,22.0,32.6,25.5,72.0,0.0,6.2,2.0,1.0,10.6,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.8945422369764496,-0.4469834295196741,1,0,0,0,0,0.24797384,NORMAL
