date,station_id,region_name,status,alert_type,source,anomaly_score,threshold_p95,threshold_p99,threshold_p995,rr_mm,rain_3d_mm,rain_7d_mm,ff_x,ff_avg,triggers
2019-11-20,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.23343640565872192,5.292897081375118,9.178507280349733,9.473002943992615,0.0,1.600000000000057,14.8,2.0,1.0,
2019-11-21,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.23177896440029144,5.292897081375118,9.178507280349733,9.473002943992615,0.0,1.600000000000057,1.6,2.0,1.0,
2019-11-22,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.22752079367637634,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,1.6,2.0,1.0,
2019-11-23,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.22131606936454773,5.292897081375118,9.178507280349733,9.473002943992615,1.0,1.0000000000000568,2.6,2.0,1.0,
2019-11-24,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.21803350746631622,5.292897081375118,9.178507280349733,9.473002943992615,2.0,3.000000000000057,4.6,2.0,1.0,
2019-11-25,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.21970807015895844,5.292897081375118,9.178507280349733,9.473002943992615,1.3333333333333337,4.333333333333391,5.933333333333334,2.0,1.0,
2019-11-26,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.22082161903381348,5.292897081375118,9.178507280349733,9.473002943992615,0.6666666666666667,4.000000000000057,5.000000000000001,2.0,1.0,
2019-11-27,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.2128317654132843,5.292897081375118,9.178507280349733,9.473002943992615,0.0,2.000000000000057,5.0,2.0,1.0,
2019-11-28,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.20006883144378662,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.6666666666667236,5.0,2.0,1.0,
2019-11-29,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.18880383670330048,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,5.0,2.0,1.0,
2019-11-30,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.18214207887649536,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,4.0,2.0,1.0,
2019-12-01,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.18268626928329468,5.292897081375118,9.178507280349733,9.473002943992615,7.0,7.000000000000057,9.0,2.0,1.0,
2019-12-02,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.1743052899837494,5.292897081375118,9.178507280349733,9.473002943992615,0.0,7.000000000000057,7.666666666666666,2.0,1.0,
2019-12-03,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.16857393085956573,5.292897081375118,9.178507280349733,9.473002943992615,0.0,7.000000000000057,7.0,2.0,1.0,
2019-12-04,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.1645168513059616,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,7.0,2.0,1.0,
2019-12-05,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.17466703057289124,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,7.0,2.0,1.0,
2019-12-06,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.1708873063325882,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,7.0,2.0,1.0,
2019-12-07,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.1001981496810913,5.292897081375118,9.178507280349733,9.473002943992615,82.3,82.30000000000005,89.3,2.0,1.0,
2019-12-08,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.4531112909317017,5.292897081375118,9.178507280349733,9.473002943992615,24.8,107.10000000000004,107.1,2.0,0.0,
2019-12-09,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.505004644393921,5.292897081375118,9.178507280349733,9.473002943992615,11.1,118.20000000000006,118.2,2.0,1.0,
2019-12-10,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.5329445600509644,5.292897081375118,9.178507280349733,9.473002943992615,0.0,35.900000000000055,118.2,3.0,1.0,
2019-12-11,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.5390880107879639,5.292897081375118,9.178507280349733,9.473002943992615,1.4,12.500000000000057,119.6,3.0,1.0,
2019-12-12,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.5437748432159424,5.292897081375118,9.178507280349733,9.473002943992615,2.7,4.1000000000000565,122.3,2.0,1.0,
2019-12-13,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.5488678216934204,5.292897081375118,9.178507280349733,9.473002943992615,1.0,5.1000000000000565,123.3,2.0,1.0,
2019-12-14,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.5280615091323853,5.292897081375118,9.178507280349733,9.473002943992615,0.0,3.700000000000057,41.0,3.0,1.0,
2019-12-15,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.6213804483413696,5.292897081375118,9.178507280349733,9.473002943992615,28.5,29.500000000000057,44.7,2.0,0.0,
2019-12-16,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.7056328058242798,5.292897081375118,9.178507280349733,9.473002943992615,0.0,28.500000000000057,33.599999999999994,2.0,0.0,
2019-12-17,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.7040830850601196,5.292897081375118,9.178507280349733,9.473002943992615,0.7,29.200000000000056,34.3,2.0,1.0,
2019-12-18,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.6955773830413818,5.292897081375118,9.178507280349733,9.473002943992615,7.4,8.100000000000058,40.3,2.0,1.0,
2019-12-19,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.697231411933899,5.292897081375118,9.178507280349733,9.473002943992615,13.500000000000002,21.60000000000006,51.1,2.0,1.0,
2019-12-20,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.7041820287704468,5.292897081375118,9.178507280349733,9.473002943992615,19.6,40.50000000000006,69.7,2.0,1.0,
2019-12-21,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.7470672130584717,5.292897081375118,9.178507280349733,9.473002943992615,0.0,33.100000000000065,69.7,3.0,1.0,
2019-12-22,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.7483664751052856,5.292897081375118,9.178507280349733,9.473002943992615,0.0,19.60000000000006,41.2,2.0,1.0,
2019-12-23,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.7517038583755493,5.292897081375118,9.178507280349733,9.473002943992615,1.1,1.100000000000057,42.3,2.0,1.0,
2019-12-24,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.755482792854309,5.292897081375118,9.178507280349733,9.473002943992615,1.4500000000000002,2.550000000000057,43.05,2.0,1.0,
2019-12-25,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.7898670434951782,5.292897081375118,9.178507280349733,9.473002943992615,1.8,4.350000000000057,37.45,0.0,0.0,
2019-12-26,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.8030338287353516,5.292897081375118,9.178507280349733,9.473002943992615,1.7,4.950000000000057,25.65,2.0,0.0,
2019-12-27,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.8149290084838867,5.292897081375118,9.178507280349733,9.473002943992615,0.0,3.500000000000057,6.050000000000001,2.0,1.0,
2019-12-28,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.868904948234558,5.292897081375118,9.178507280349733,9.473002943992615,20.4,22.10000000000005,26.45,2.0,1.0,
2019-12-29,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.905349612236023,5.292897081375118,9.178507280349733,9.473002943992615,2.0,22.400000000000052,28.45,2.0,0.0,
2019-12-30,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.9085880517959595,5.292897081375118,9.178507280349733,9.473002943992615,1.5,23.900000000000052,28.85,2.0,0.0,
2019-12-31,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.9109060764312744,5.292897081375118,9.178507280349733,9.473002943992615,1.0,4.500000000000057,28.4,2.0,0.0,
2020-01-01,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.9176461696624756,5.292897081375118,9.178507280349733,9.473002943992615,2.4,4.900000000000057,29.0,2.0,1.0,
2020-01-02,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.008408308029175,5.292897081375118,9.178507280349733,9.473002943992615,29.9,33.300000000000054,57.2,2.0,1.0,
2020-01-03,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.053654432296753,5.292897081375118,9.178507280349733,9.473002943992615,9.2,41.50000000000006,66.39999999999999,3.0,1.0,
2020-01-04,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.5486130714416504,5.292897081375118,9.178507280349733,9.473002943992615,67.2,106.30000000000008,113.2,4.0,2.0,
2020-01-05,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.979461193084717,5.292897081375118,9.178507280349733,9.473002943992615,3.0,79.40000000000005,114.2,3.0,1.0,
2020-01-06,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.071054458618164,5.292897081375118,9.178507280349733,9.473002943992615,11.4,81.60000000000007,124.1,2.0,2.0,
2020-01-07,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.8734829425811768,5.292897081375118,9.178507280349733,9.473002943992615,42.8,57.20000000000005,165.9,2.0,1.0,
2020-01-08,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.0294628143310547,5.292897081375118,9.178507280349733,9.473002943992615,0.6,54.80000000000005,164.1,4.0,1.0,
2020-01-09,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.0323574542999268,5.292897081375118,9.178507280349733,9.473002943992615,6.0,49.400000000000055,140.2,2.0,1.0,
2020-01-10,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.125178337097168,5.292897081375118,9.178507280349733,9.473002943992615,33.2,39.80000000000006,164.2,3.0,1.0,
2020-01-11,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.153686285018921,5.292897081375118,9.178507280349733,9.473002943992615,35.2,74.40000000000006,132.2,2.0,2.0,
2020-01-12,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.207036018371582,5.292897081375118,9.178507280349733,9.473002943992615,16.8,85.20000000000006,146.0,3.0,2.0,
2020-01-13,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.2566893100738525,5.292897081375118,9.178507280349733,9.473002943992615,0.0,52.00000000000006,134.6,3.0,2.0,
2020-01-14,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.1498820781707764,5.292897081375118,9.178507280349733,9.473002943992615,1.0,17.800000000000058,92.8,2.0,1.0,
2020-01-15,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.074664831161499,5.292897081375118,9.178507280349733,9.473002943992615,2.6,3.600000000000057,94.8,2.0,1.0,
2020-01-16,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.077139377593994,5.292897081375118,9.178507280349733,9.473002943992615,0.4,4.000000000000057,89.2,2.0,1.0,
2020-01-17,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.082864999771118,5.292897081375118,9.178507280349733,9.473002943992615,0.0,3.000000000000057,56.00000000000001,3.0,1.0,
2020-01-18,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.086458444595337,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.4000000000000568,20.8,2.0,1.0,
2020-01-19,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.074739694595337,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,4.0,2.0,1.0,
2020-01-20,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.038644790649414,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,4.0,3.0,1.0,
2020-01-21,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.042207956314087,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,3.0,2.0,1.0,
2020-01-22,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.0575945377349854,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.4,3.0,1.0,
2020-01-23,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.0643322467803955,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,2.0,0.0,
2020-01-24,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.040825605392456,5.292897081375118,9.178507280349733,9.473002943992615,1.2,1.2000000000000568,1.2,2.0,1.0,
2020-01-25,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.0479283332824707,5.292897081375118,9.178507280349733,9.473002943992615,2.4,3.6000000000000565,3.6,3.0,1.0,
2020-01-26,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.044130563735962,5.292897081375118,9.178507280349733,9.473002943992615,3.6,7.200000000000057,7.2,2.0,1.0,
2020-01-27,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.0685956478118896,5.292897081375118,9.178507280349733,9.473002943992615,29.0,35.00000000000006,36.2,2.0,1.0,
2020-01-28,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.071143388748169,5.292897081375118,9.178507280349733,9.473002943992615,9.4,42.00000000000006,45.6,2.0,1.0,
2020-01-29,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.081423044204712,5.292897081375118,9.178507280349733,9.473002943992615,2.8,41.20000000000006,48.4,2.0,1.0,
2020-01-30,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.1190669536590576,5.292897081375118,9.178507280349733,9.473002943992615,2.25,14.450000000000056,50.65,4.0,1.0,
2020-01-31,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.140362501144409,5.292897081375118,9.178507280349733,9.473002943992615,1.7,6.750000000000057,51.15,2.0,1.0,
2020-02-01,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.0570337772369385,5.292897081375118,9.178507280349733,9.473002943992615,7.5,11.450000000000056,56.25,2.0,1.0,
2020-02-02,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.0328011512756348,5.292897081375118,9.178507280349733,9.473002943992615,13.3,22.500000000000057,65.94999999999999,2.0,1.0,
2020-02-03,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.5024464130401611,5.292897081375118,9.178507280349733,9.473002943992615,19.1,39.90000000000006,56.05,2.0,1.0,
2020-02-04,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.125929355621338,5.292897081375118,9.178507280349733,9.473002943992615,1.0,33.40000000000006,47.65,2.0,1.0,
2020-02-05,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.1014798879623413,5.292897081375118,9.178507280349733,9.473002943992615,0.5,20.60000000000006,45.35,2.0,1.0,
2020-02-06,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9311476945877075,5.292897081375118,9.178507280349733,9.473002943992615,0.0,1.5000000000000568,43.1,2.0,1.0,
2020-02-07,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.74591463804245,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.5000000000000568,41.4,3.0,1.0,
2020-02-08,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7434608936309814,5.292897081375118,9.178507280349733,9.473002943992615,7.7,7.700000000000057,41.6,2.0,0.0,
2020-02-09,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.6424188613891602,5.292897081375118,9.178507280349733,9.473002943992615,15.4,23.10000000000006,43.7,2.0,1.0,
2020-02-10,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.5964598655700684,5.292897081375118,9.178507280349733,9.473002943992615,20.0,43.10000000000006,44.6,3.0,1.0,
2020-02-11,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.5609886646270752,5.292897081375118,9.178507280349733,9.473002943992615,1.2,36.60000000000006,44.8,3.0,1.0,
2020-02-12,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.5234629511833191,5.292897081375118,9.178507280349733,9.473002943992615,0.0,21.200000000000056,44.3,2.0,0.0,
2020-02-13,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.5209576487541199,5.292897081375118,9.178507280349733,9.473002943992615,6.2,7.400000000000057,50.5,2.0,0.0,
2020-02-14,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.5470377802848816,5.292897081375118,9.178507280349733,9.473002943992615,18.2,24.400000000000052,68.7,3.0,1.0,
2020-02-15,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.6725678443908691,5.292897081375118,9.178507280349733,9.473002943992615,43.0,67.40000000000006,104.0,2.0,1.0,
2020-02-16,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7958189845085144,5.292897081375118,9.178507280349733,9.473002943992615,6.0,67.20000000000005,94.6,2.0,1.0,
2020-02-17,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.8174046277999878,5.292897081375118,9.178507280349733,9.473002943992615,3.2,52.20000000000006,77.8,4.0,2.0,
2020-02-18,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.8200685381889343,5.292897081375118,9.178507280349733,9.473002943992615,0.4,9.600000000000056,77.0,2.0,1.0,
2020-02-19,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.8587474226951599,5.292897081375118,9.178507280349733,9.473002943992615,22.1,25.70000000000006,99.1,2.0,1.0,
2020-02-20,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9049860239028931,5.292897081375118,9.178507280349733,9.473002943992615,34.7,57.20000000000006,127.6,2.0,1.0,
2020-02-21,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.1978996992111206,5.292897081375118,9.178507280349733,9.473002943992615,70.5,127.30000000000008,179.9,2.0,1.0,
2020-02-22,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.351309895515442,5.292897081375118,9.178507280349733,9.473002943992615,58.3,163.50000000000006,195.2,2.0,1.0,
2020-02-23,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.4780246019363403,5.292897081375118,9.178507280349733,9.473002943992615,29.15,157.95000000000007,218.35,2.0,1.0,
2020-02-24,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.5660605430603027,5.292897081375118,9.178507280349733,9.473002943992615,0.0,87.45000000000005,215.15,2.0,0.0,
2020-02-25,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.9789609909057617,5.292897081375118,9.178507280349733,9.473002943992615,58.2,87.35000000000005,272.95,2.0,1.0,
2020-02-26,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.064239740371704,5.292897081375118,9.178507280349733,9.473002943992615,14.1,72.30000000000005,264.95,2.0,1.0,
2020-02-27,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.0398659706115723,5.292897081375118,9.178507280349733,9.473002943992615,5.0,77.30000000000005,235.25,2.0,1.0,
2020-02-28,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.0334229469299316,5.292897081375118,9.178507280349733,9.473002943992615,5.0,24.10000000000006,169.75,2.0,1.0,
2020-02-29,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.011765718460083,5.292897081375118,9.178507280349733,9.473002943992615,3.4,13.400000000000055,114.85,2.0,1.0,
2020-03-01,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.014594793319702,5.292897081375118,9.178507280349733,9.473002943992615,1.8,10.200000000000056,87.5,2.0,0.0,
2020-03-02,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.028140068054199,5.292897081375118,9.178507280349733,9.473002943992615,14.0,19.200000000000056,101.5,1.0,0.0,
2020-03-03,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.08327579498291,5.292897081375118,9.178507280349733,9.473002943992615,37.2,53.00000000000006,80.5,2.0,1.0,
2020-03-04,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.3092029094696045,5.292897081375118,9.178507280349733,9.473002943992615,71.4,122.60000000000008,137.8,2.0,1.0,
2020-03-05,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,2.7982945442199707,5.292897081375118,9.178507280349733,9.473002943992615,105.6,214.20000000000005,238.4,2.0,0.0,
2020-03-06,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,3.816816806793213,5.292897081375118,9.178507280349733,9.473002943992615,3.3,180.30000000000007,236.7,3.0,1.0,
2020-03-07,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,3.8249425888061523,5.292897081375118,9.178507280349733,9.473002943992615,1.6,110.50000000000006,234.9,2.0,1.0,
2020-03-08,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,3.8368659019470215,5.292897081375118,9.178507280349733,9.473002943992615,18.3,23.200000000000056,251.4,2.0,1.0,
2020-03-09,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,3.8318936824798584,5.292897081375118,9.178507280349733,9.473002943992615,13.0,32.900000000000055,250.4,3.0,1.0,
2020-03-10,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,3.849681854248047,5.292897081375118,9.178507280349733,9.473002943992615,33.1,64.40000000000006,246.3,2.0,1.0,
2020-03-11,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,3.934997081756592,5.292897081375118,9.178507280349733,9.473002943992615,0.2,46.30000000000006,175.1,2.0,0.0,
2020-03-12,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,4.117922782897949,5.292897081375118,9.178507280349733,9.473002943992615,47.0,80.30000000000005,116.5,2.0,1.0,
2020-03-13,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,4.3164167404174805,5.292897081375118,9.178507280349733,9.473002943992615,1.8,49.00000000000006,115.0,2.0,1.0,
2020-03-14,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,4.3504414558410645,5.292897081375118,9.178507280349733,9.473002943992615,0.9,49.70000000000006,114.3,2.0,1.0,
2020-03-15,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,4.374300003051758,5.292897081375118,9.178507280349733,9.473002943992615,0.0,2.700000000000057,96.0,2.0,1.0,
2020-03-16,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,4.282084941864014,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.9000000000000569,83.0,2.0,1.0,
2020-03-17,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,4.200430393218994,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,49.900000000000006,2.0,1.0,
2020-03-18,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,4.229616165161133,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,49.7,2.0,1.0,
2020-03-19,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,4.299778938293457,5.292897081375118,9.178507280349733,9.473002943992615,8.6,8.600000000000056,11.3,2.0,1.0,
2020-03-20,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,4.678193092346191,5.292897081375118,9.178507280349733,9.473002943992615,62.4,71.00000000000006,71.89999999999999,2.0,0.0,
2020-03-21,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,4.754507064819336,5.292897081375118,9.178507280349733,9.473002943992615,42.0,113.00000000000006,113.0,2.0,0.0,
2020-03-22,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,4.4914045333862305,5.292897081375118,9.178507280349733,9.473002943992615,30.6,135.00000000000006,143.6,2.0,1.0,
2020-03-23,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,4.334961414337158,5.292897081375118,9.178507280349733,9.473002943992615,19.2,91.80000000000004,162.79999999999998,2.0,0.0,
2020-03-24,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,4.218652725219727,5.292897081375118,9.178507280349733,9.473002943992615,4.6,54.400000000000055,167.39999999999998,2.0,1.0,
2020-03-25,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,5.0752854347229,5.292897081375118,9.178507280349733,9.473002943992615,90.3,114.10000000000004,257.7,2.0,0.0,
2020-03-26,96855,Kab. Sleman,WASPADA,CURAH_HUJAN_EKSTREM,LSTM_AUTOENCODER,5.322474002838135,5.292897081375118,9.178507280349733,9.473002943992615,3.9,98.80000000000004,253.0,2.0,0.0,Anomaly score above WASPADA threshold; Rainfall above local percentile threshold
2020-03-27,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,5.129384994506836,5.292897081375118,9.178507280349733,9.473002943992615,2.2,96.40000000000003,192.8,2.0,1.0,
2020-03-28,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,5.126587867736816,5.292897081375118,9.178507280349733,9.473002943992615,0.5,6.6000000000000565,151.29999999999998,2.0,1.0,
2020-03-29,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,5.162603855133057,5.292897081375118,9.178507280349733,9.473002943992615,4.3,7.000000000000057,125.0,2.0,0.0,
2020-03-30,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,5.2011799812316895,5.292897081375118,9.178507280349733,9.473002943992615,4.1,8.900000000000055,109.9,2.0,1.0,
2020-03-31,96855,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,5.287271976470947,5.292897081375118,9.178507280349733,9.473002943992615,24.15,32.550000000000054,129.45,2.0,1.0,
2020-04-01,96855,Kab. Sleman,WASPADA,CURAH_HUJAN_EKSTREM,LSTM_AUTOENCODER,5.4091877937316895,5.292897081375118,9.178507280349733,9.473002943992615,44.2,72.45000000000006,83.35,2.0,0.0,Anomaly score above WASPADA threshold; Rainfall above local percentile threshold
